name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,4.3,org.gjt.sp.jedit.options.DockingOptionPane,10,6,0,6,58,17,2,6,3,0.922222222,269,0.8,1,0.9867256640000001,0.45,4,12,24.9,1,0.9,0
jEdit,4.3,org.gjt.sp.jedit.indent.RegexpIndentRule,5,1,0,7,20,0,1,6,4,0.6,132,1.0,3,0.0,0.4,0,0,24.4,11,2.8,0
jEdit,4.3,org.gjt.sp.jedit.options.WindowTableModel,11,2,0,6,39,21,2,4,10,0.92,256,1.0,0,0.615384615,0.409090909,1,2,21.81818182,4,2.2727,0
jEdit,4.3,org.gjt.sp.jedit.JARClassLoader,20,2,0,12,84,46,9,6,10,0.7565789470000001,798,1.0,1,0.8,0.24812030100000002,1,8,38.5,8,2.2,0
jEdit,4.3,org.gjt.sp.jedit.options.EditingOptionPane,12,6,0,9,58,26,1,9,1,0.480519481,748,1.0,3,0.983823529,0.5,2,4,59.58333333,3,1.4167,0
jEdit,4.3,org.gjt.sp.jedit.gui.GrabKeyDialog,22,6,0,10,75,195,4,9,8,0.8238095240000001,532,1.0,3,0.9701937409999999,0.161157025,3,8,22.72727273,7,1.9091,0
jEdit,4.3,org.gjt.sp.jedit.GUIUtilities,74,1,0,154,228,2673,138,26,66,0.95890411,2274,0.5,1,0.0,0.07933789999999999,0,0,29.59459459,11,2.2162,0
jEdit,4.3,org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader,3,5,0,5,13,0,1,4,3,0.0,47,0.0,1,0.977272727,0.5,2,4,14.33333333,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.gui.KeyEventWorkaround,7,1,0,10,23,19,6,4,7,1.083333333,216,1.0,0,0.0,0.28571428600000004,0,0,29.28571429,85,25.1429,0
jEdit,4.3,org.gjt.sp.jedit.EditPane,39,5,0,79,244,231,46,48,30,0.7026315790000001,1783,1.0,8,0.9450072359999999,0.118343195,1,2,44.46153846,27,4.0513,1
jEdit,4.3,org.gjt.sp.jedit.gui.FilesChangedDialog,16,7,0,8,91,82,3,8,3,0.7777777779999999,780,1.0,1,0.977645306,0.21875,2,2,47.1875,13,2.125,0
jEdit,4.3,org.gjt.sp.jedit.search.CurrentBufferSet,6,1,0,6,9,15,4,3,6,2.0,34,0.0,0,0.0,0.611111111,0,0,4.666666667,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHArrayDimensions,5,2,0,10,21,4,2,8,4,0.625,187,0.0,0,0.80952381,0.44,1,1,35.6,1,0.8,0
jEdit,4.3,org.gjt.sp.jedit.gui.DockableWindowManagerImpl,31,6,0,35,121,283,16,29,25,0.824242424,1546,0.727272727,5,0.9586776859999999,0.10887096800000001,5,19,48.51612903,13,3.3548,0
jEdit,4.3,org.gjt.sp.jedit.gui.AboutDialog,4,6,0,5,34,6,2,5,2,2.0,150,0.0,0,0.9954128440000001,0.375,0,0,36.5,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl,5,2,0,4,11,10,0,4,5,2.0,44,0.0,0,0.6,0.9,1,1,7.8,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.This,11,1,2,20,37,29,12,13,8,0.45,353,0.0,2,0.0,0.214876033,0,0,30.90909091,7,1.6364,0
jEdit,4.3,org.gjt.sp.jedit.buffer.KillRing,18,1,1,6,32,75,4,2,12,0.5735294120000001,453,1.0,2,0.0,0.235294118,0,0,23.94444444,10,2.5,0
jEdit,4.3,org.gjt.sp.jedit.menu.FavoritesProvider,3,1,0,10,20,3,2,10,3,2.0,89,0.0,0,0.0,0.666666667,0,0,28.66666667,4,1.6667,0
jEdit,4.3,org.gjt.sp.jedit.bsh.UtilEvalError,4,3,3,51,12,6,48,4,3,2.0,50,0.0,0,0.894736842,0.625,0,0,11.5,3,1.0,0
jEdit,4.3,org.gjt.sp.jedit.textarea.StructureMatcher,2,1,0,4,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.EditAction,13,2,6,31,22,66,29,4,13,2.0,99,0.0,0,0.3125,0.243589744,1,1,6.615384615,2,0.9231,0
jEdit,4.3,org.gjt.sp.jedit.menu.DirectoryProvider,3,1,0,11,35,1,2,11,3,0.5,228,1.0,0,0.0,0.5555555560000001,0,0,74.66666667,18,6.3333,0
jEdit,4.3,org.gjt.sp.jedit.textarea.TextAreaBorder,3,2,0,1,12,3,1,0,3,2.0,88,0.0,0,0.818181818,0.583333333,0,0,28.33333333,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.io.FileRootsVFS,7,2,0,4,21,15,1,4,4,0.833333333,141,0.5,0,0.8863636359999999,0.45833333299999995,1,2,18.85714286,5,1.5714,0
jEdit,4.3,org.gjt.sp.jedit.syntax.ParserRuleSet,32,1,0,13,65,408,12,2,31,0.9240986720000001,559,1.0,3,0.0,0.12096774199999999,0,0,15.9375,11,1.7188,0
jEdit,4.3,org.gjt.sp.jedit.help.HistoryButton,10,5,0,8,30,31,4,5,4,0.930555556,158,0.75,3,0.986404834,0.2,1,1,14.0,1,0.9,0
jEdit,4.3,org.gjt.sp.jedit.bsh.TokenMgrError,6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.85,0.5,1,1,28.83333333,14,2.8333,0
jEdit,4.3,org.gjt.sp.jedit.search.HyperSearchRequest,9,2,0,23,69,12,4,23,1,0.75,519,1.0,4,0.428571429,0.23456790100000002,0,0,55.88888889,16,3.6667,0
jEdit,4.3,org.gjt.sp.jedit.msg.BufferUpdate,6,2,0,11,14,5,10,3,5,0.933333333,86,0.166666667,1,0.428571429,0.4,1,1,11.33333333,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.bsh.org.objectweb.asm.ClassVisitor,5,1,0,2,5,10,1,1,5,2.0,5,0.0,0,0.0,0.64,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.org.objectweb.asm.CodeVisitor,17,1,0,5,17,136,4,1,17,2.0,17,0.0,0,0.0,0.39495798299999996,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.textarea.TextAreaTransferHandler,9,2,0,17,71,24,1,17,4,0.7,667,1.0,1,0.68,0.46296296299999995,2,8,72.55555556,11,3.5556,0
jEdit,4.3,org.gjt.sp.jedit.syntax.Chunk,11,2,0,11,40,0,7,4,10,0.73,584,0.2,1,0.272727273,0.26666666699999997,0,0,51.18181818,10,4.0909,0
jEdit,4.3,org.gjt.sp.jedit.BufferHistory,15,1,0,19,74,47,5,16,7,0.595238095,561,1.0,1,0.0,0.130952381,0,0,36.2,8,2.2,0
jEdit,4.3,org.gjt.sp.jedit.bsh.classpath.BshClassPath,49,1,0,13,128,1014,3,11,29,0.851190476,1254,0.5,4,0.0,0.10058309,0,0,24.30612245,8,2.0204,0
jEdit,4.3,org.gjt.sp.jedit.textarea.MouseActions,2,1,0,4,9,0,1,3,1,0.0,59,1.0,1,0.0,0.75,0,0,27.5,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.syntax.ModeProvider,10,1,1,13,44,25,10,6,8,0.666666667,230,0.5,1,0.0,0.37777777799999995,0,0,21.8,5,1.7,0
jEdit,4.3,org.gjt.sp.util.SegmentCharSequence,7,1,0,1,10,0,1,0,7,0.333333333,100,1.0,0,0.0,0.5,0,0,12.71428571,2,0.8571,0
jEdit,4.3,org.gjt.sp.jedit.gui.DockableWindowManager,44,5,1,35,88,884,20,18,34,0.97127223,658,0.705882353,2,0.9382183909999999,0.175,0,0,13.56818182,12,1.8182,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ClassGeneratorImpl,8,2,0,29,64,28,0,29,6,2.0,441,0.0,0,0.363636364,0.375,0,0,54.125,4,1.25,0
jEdit,4.3,org.gjt.sp.jedit.JEditRegisterSaver,3,1,0,11,27,0,1,11,2,0.0,204,1.0,1,0.0,1.0,0,0,66.66666667,9,4.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.EnhancedButton,3,7,0,5,14,1,2,4,2,0.5,64,1.0,0,0.99739922,0.4,1,1,20.0,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.print.BufferPrinter1_3,5,1,0,4,33,0,0,4,4,0.375,161,1.0,0,0.0,0.25,0,0,30.8,3,1.6,0
jEdit,4.3,org.gjt.sp.jedit.menu.ReloadWithEncodingProvider,4,1,0,7,39,4,0,7,4,0.666666667,235,1.0,1,0.0,0.5,0,0,57.5,6,3.0,0
jEdit,4.3,org.gjt.sp.util.WorkThreadPool,20,1,0,15,45,62,14,5,9,0.845864662,603,0.7857142859999999,5,0.0,0.17222222199999998,0,0,28.45,14,3.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHClassDeclaration,3,2,0,12,16,1,3,10,2,1.0,123,0.0,1,0.894736842,0.5,1,2,38.0,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.gui.CompleteWord,13,6,0,16,86,50,1,16,2,0.716666667,638,1.0,3,0.981102362,0.192307692,3,5,47.69230769,15,4.2308,0
jEdit,4.3,org.gjt.sp.jedit.gui.EnhancedDialog,7,6,19,22,18,15,22,3,6,0.5,69,1.0,1,0.992378049,0.4,0,0,8.571428571,1,0.7143,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHPrimitiveType,2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.944444444,0.75,0,0,3.5,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.org.objectweb.asm.ByteVector,11,1,0,3,17,0,3,0,10,0.1,514,0.0,0,0.0,0.4,0,0,45.54545455,11,2.4545,0
jEdit,4.3,org.gjt.sp.jedit.JEditRegistersListener,2,1,0,6,5,1,1,5,1,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
jEdit,4.3,org.gjt.sp.util.ThreadAbortMonitor,1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.RegisterViewer,18,5,0,19,78,119,5,18,6,0.857142857,424,1.0,2,0.9746268659999999,0.173611111,2,8,22.16666667,9,2.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ReflectError,2,3,0,9,4,1,9,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.FloatingWindowContainer,14,6,0,11,57,57,5,10,10,0.8,260,0.8,2,0.980243161,0.261904762,4,4,17.21428571,4,1.2857,0
jEdit,4.3,org.gjt.sp.jedit.search.BufferListSet,8,1,2,8,14,8,2,6,7,0.428571429,175,1.0,0,0.0,0.4375,0,0,20.75,11,3.125,0
jEdit,4.3,org.gjt.sp.jedit.syntax.DefaultTokenHandler,9,1,2,10,12,28,6,4,6,0.75,91,1.0,3,0.0,0.37037037,0,0,8.777777777999999,3,1.3333,0
jEdit,4.3,org.gjt.sp.jedit.bufferset.BufferSetManager,15,1,0,20,63,105,10,18,12,2.0,397,0.0,0,0.0,0.25925925899999996,0,0,25.46666667,6,2.2,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.OverwriteWidgetFactory,2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
jEdit,4.3,org.gjt.sp.jedit.syntax.Token,5,1,1,14,12,6,13,1,4,1.166666667,169,0.0,2,0.0,0.35,0,0,27.4,2,0.8,0
jEdit,4.3,org.gjt.sp.jedit.textarea.TextAreaPainter,55,4,0,31,132,1121,23,15,52,0.969907407,956,0.15,6,0.9241773959999999,0.121082621,3,20,15.65454545,9,1.5091,1
jEdit,4.3,org.gjt.sp.util.StandardUtilities,20,1,0,47,45,190,47,0,19,2.0,841,0.0,0,0.0,0.1875,0,0,41.05,23,5.75,0
jEdit,4.3,org.gjt.sp.jedit.options.BrowserColorsOptionPane,13,6,0,9,56,44,3,9,1,0.7638888890000001,316,1.0,1,0.982378855,0.384615385,4,12,22.84615385,5,1.2308,0
jEdit,4.3,org.gjt.sp.jedit.EditBus,11,1,0,48,37,23,41,8,6,0.55,187,0.5,1,0.0,0.18,0,0,15.81818182,7,1.3636,0
jEdit,4.3,org.gjt.sp.jedit.msg.EditorExiting,1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,4.3,org.gjt.sp.util.SyntaxUtilities,7,1,0,11,31,21,7,4,6,0.833333333,300,0.0,1,0.0,0.457142857,0,0,41.71428571,17,3.2857,0
jEdit,4.3,org.gjt.sp.jedit.gui.RolloverButton,8,6,8,26,25,24,26,1,7,0.7142857140000001,100,1.0,0,0.993481095,0.39285714299999996,2,10,11.25,2,0.875,0
jEdit,4.3,org.gjt.sp.jedit.gui.ShortcutPrefixActiveEvent,7,3,0,4,19,5,3,1,6,0.611111111,100,1.0,0,0.28571428600000004,0.375,0,0,12.85714286,2,0.8571,0
jEdit,4.3,org.gjt.sp.jedit.BeanShellAction,8,3,0,12,26,14,1,11,8,0.8,195,1.0,2,0.695652174,0.270833333,3,4,22.75,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.ServiceListHandler,10,2,0,5,32,21,1,5,6,0.7777777779999999,164,1.0,1,0.653846154,0.271428571,1,1,14.7,3,1.3,0
jEdit,4.3,org.gjt.sp.jedit.buffer.BufferAdapter,9,1,1,3,10,36,1,2,9,2.0,20,0.0,0,0.0,0.814814815,0,0,1.222222222,1,0.8889,0
jEdit,4.3,org.gjt.sp.jedit.jEdit,148,1,0,346,510,10050,291,101,109,0.938994953,5420,1.0,13,0.0,0.045548654,0,0,35.41216216,61,3.2905,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory,2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
jEdit,4.3,org.gjt.sp.jedit.bsh.Types,13,1,0,17,38,72,13,7,2,1.008333333,644,0.0,2,0.0,0.208333333,0,0,47.76923077,33,5.0769,0
jEdit,4.3,org.gjt.sp.jedit.textarea.TriangleFoldPainter,4,1,0,4,8,6,2,3,4,2.0,145,0.0,0,0.0,0.708333333,0,0,35.25,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.EBMessage,5,1,15,60,15,0,60,1,3,0.0,57,1.0,0,0.0,0.46666666700000003,0,0,10.2,1,0.6,0
jEdit,4.3,org.gjt.sp.jedit.options.AbbrevsOptionPane,16,6,0,15,101,80,4,15,1,0.791666667,577,1.0,1,0.978070175,0.3125,4,13,34.5625,5,1.625,0
jEdit,4.3,org.gjt.sp.jedit.gui.CloseDialog,15,7,0,8,62,81,4,8,5,0.8412698409999999,368,0.8888888890000001,1,0.980568012,0.253333333,0,0,22.93333333,3,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory,2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ReflectManager,4,1,1,4,12,6,3,1,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.bsh.JThis,86,2,0,9,97,3649,0,9,84,2.0,709,0.0,0,0.10526315800000001,0.05620155,1,1,7.244186047,3,1.0233,0
jEdit,4.3,org.gjt.sp.jedit.search.SearchDialog,39,7,0,33,190,535,9,30,7,0.8190789470000001,2164,0.90625,5,0.946608947,0.14619883,3,4,53.66666667,17,2.5641,0
jEdit,4.3,org.gjt.sp.jedit.textarea.DisplayManager,33,1,0,21,108,70,13,13,15,0.659375,1485,0.6,7,0.0,0.23214285699999998,0,0,43.696969700000004,19,4.0909,0
jEdit,4.3,org.gjt.sp.jedit.msg.EditPaneUpdate,5,2,1,10,13,4,8,3,4,0.9285714290000001,61,0.14285714300000002,0,0.5,0.5,1,1,9.8,1,0.6,0
jEdit,4.3,org.gjt.sp.jedit.help.HelpTOCPanel,12,5,0,18,61,36,6,16,3,0.690909091,377,1.0,1,0.983433735,0.3,0,0,30.0,6,1.5,1
jEdit,4.3,org.gjt.sp.jedit.gui.NumericTextField,3,6,0,2,9,1,2,0,2,0.0,37,1.0,0,0.9987389659999999,0.583333333,3,3,11.0,5,1.6667,0
jEdit,4.3,org.gjt.sp.jedit.indent.DeepIndentRule,5,1,0,6,18,6,2,5,2,0.75,161,1.0,0,0.0,0.314285714,0,0,30.8,8,2.8,0
jEdit,4.3,org.gjt.sp.jedit.bsh.Name,20,1,0,23,79,102,7,19,8,0.771929825,1583,0.5555555560000001,1,0.0,0.252631579,0,0,77.7,5,1.8,0
jEdit,4.3,org.gjt.sp.jedit.menu.MacrosProvider,4,1,0,6,25,6,0,6,3,2.0,124,0.0,0,0.0,0.5,0,0,30.0,6,2.25,0
jEdit,4.3,org.gjt.sp.jedit.gui.FilteredTableModel,20,2,1,5,55,60,5,0,16,0.684210526,320,1.0,0,0.457142857,0.23125,1,1,14.75,5,1.7,0
jEdit,4.3,org.gjt.sp.jedit.syntax.TokenHandler,2,1,0,15,2,1,14,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.classpath.ClassManagerImpl,22,2,0,14,90,73,2,13,18,0.720238095,663,0.875,3,0.603773585,0.204545455,1,6,28.77272727,15,2.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.AbstractContextOptionPane,17,6,1,9,59,92,3,8,0,0.8472222220000001,417,1.0,0,0.9766423359999999,0.323529412,2,4,23.0,6,1.5882,0
jEdit,4.3,org.gjt.sp.jedit.textarea.StatusListener,3,1,0,3,3,3,3,1,3,1.5,6,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.search.HyperSearchTreeNodeCallback,1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.browser.VFSFileChooserDialog,19,7,0,21,110,115,8,19,9,0.746031746,685,1.0,3,0.977645306,0.289473684,2,3,34.68421053,13,2.3684,0
jEdit,4.3,org.gjt.sp.jedit.JEditActionContext,8,1,2,8,32,0,6,3,8,0.571428571,224,0.25,0,0.0,0.35,0,0,26.5,3,1.875,0
jEdit,4.3,org.gjt.sp.jedit.gui.OptionsDialog,17,7,2,15,117,100,4,12,8,0.7013888890000001,878,1.0,1,0.977645306,0.176470588,4,9,50.11764706,15,2.9412,0
jEdit,4.3,org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem,5,7,0,7,34,0,3,7,3,0.666666667,159,1.0,1,0.995043371,0.32,3,13,30.2,4,1.6,0
jEdit,4.3,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,2,2,0,3,5,1,1,2,2,2.0,74,0.0,0,0.8888888890000001,0.625,0,0,36.0,9,4.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHPrimaryExpression,4,2,0,13,14,6,4,9,2,2.0,113,0.0,0,0.85,0.6,1,1,27.25,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.gui.DefaultFocusComponent,1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,212,1.0,0,0.0,0.39583333299999995,0,0,16.25,3,1.3333,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHType,9,2,0,20,27,18,10,10,7,0.8125,288,0.75,0,0.68,0.27777777800000003,0,0,30.55555556,12,2.8889,0
jEdit,4.3,org.gjt.sp.jedit.gui.JCheckBoxList,10,5,0,8,44,43,4,5,9,0.666666667,218,1.0,0,0.990654206,0.375,1,1,20.7,4,1.6,0
jEdit,4.3,org.gjt.sp.jedit.bsh.CollectionManager,7,1,1,8,19,21,4,4,7,1.0,70,1.0,1,0.0,0.7857142859999999,0,0,8.857142857000001,4,1.2857,0
jEdit,4.3,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,2,0,3,18,0,1,2,4,0.6190476189999999,366,1.0,0,0.14285714300000002,0.428571429,0,0,50.28571429,11,4.2857,0
jEdit,4.3,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,4,2,0,5,25,0,1,4,4,0.333333333,187,1.0,0,0.9508196720000001,0.5,1,7,45.0,8,2.5,0
jEdit,4.3,org.gjt.sp.jedit.options.BrowserOptionPane,3,6,0,2,17,1,0,2,3,0.5,325,1.0,0,0.9970193740000001,1.0,2,4,104.0,6,2.3333,0
jEdit,4.3,org.gjt.sp.jedit.textarea.Anchor,6,1,2,7,19,7,2,5,1,0.8666666670000001,141,0.333333333,2,0.0,0.41666666700000005,0,0,21.5,7,2.1667,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ConsoleInterface,6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.Registers,23,1,0,21,69,175,10,11,18,0.712121212,533,1.0,3,0.0,0.151515152,0,0,21.91304348,8,2.8696,0
jEdit,4.3,org.gjt.sp.jedit.msg.DockableWindowUpdate,5,2,0,7,12,0,5,3,4,0.8,60,0.4,0,0.5,0.4375,1,1,10.0,1,0.6,0
jEdit,4.3,org.gjt.sp.jedit.search.DirectoryListSet,10,2,0,11,29,0,5,7,8,0.666666667,178,1.0,0,0.4375,0.32,1,1,16.3,5,1.3,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHSwitchLabel,2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.944444444,0.625,1,1,9.5,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.browser.FileCellRenderer,8,6,0,15,52,10,9,7,5,0.868131868,339,0.307692308,1,0.9914285709999999,0.242857143,2,3,39.75,9,2.625,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ExternalNameSpace,15,2,0,7,40,49,0,7,11,0.28571428600000004,195,1.0,0,0.845238095,0.224242424,1,10,11.93333333,3,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.CallStack,13,1,0,57,28,0,56,2,13,0.0,161,1.0,0,0.0,0.487179487,0,0,11.30769231,2,1.0769,0
jEdit,4.3,org.gjt.sp.jedit.syntax.KeywordMap,12,1,0,7,28,16,5,2,10,0.545454545,259,1.0,1,0.0,0.270833333,0,0,20.25,5,1.8333,0
jEdit,4.3,org.gjt.sp.jedit.gui.DefaultInputHandler,8,3,0,9,29,10,2,8,8,2.0,216,0.0,0,0.875,0.25,3,12,26.0,23,3.625,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHPackageDeclaration,18,2,0,9,38,153,1,8,18,2.0,96,0.0,0,0.5,0.268518519,1,5,4.333333333,1,0.9444,0
jEdit,4.3,org.gjt.sp.jedit.PropertyManager,16,1,0,1,33,4,1,0,2,0.5166666670000001,258,1.0,0,0.0,0.375,0,0,14.875,5,1.5,0
jEdit,4.3,org.gjt.sp.jedit.gui.VariableGridLayout,19,1,0,5,48,151,3,2,16,0.604166667,1417,0.875,0,0.0,0.23157894699999998,0,0,72.73684211,33,4.3684,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory,2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.menu.EnhancedMenuItem,5,6,0,8,35,0,5,5,3,0.65,183,0.4,0,0.996240602,0.35,2,11,34.6,4,1.4,0
jEdit,4.3,org.gjt.sp.jedit.buffer.DummyFoldHandler,2,2,0,4,3,1,3,2,2,2.0,8,0.0,0,0.8888888890000001,0.625,0,0,3.0,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.WrapWidgetFactory,2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
jEdit,4.3,org.gjt.sp.jedit.buffer.IndentFoldHandler,4,2,0,6,12,6,4,2,3,2.0,140,0.0,0,0.727272727,0.75,0,0,34.0,6,4.0,0
jEdit,4.3,org.gjt.sp.jedit.io.RegexEncodingDetector,3,1,0,2,16,1,0,2,2,0.833333333,84,0.666666667,0,0.0,0.5,0,0,26.0,1,0.6667,0
jEdit,4.3,org.gjt.sp.jedit.gui.HistoryTextField,18,6,3,26,60,69,23,6,15,0.705882353,252,1.0,1,0.9826302729999999,0.27777777800000003,3,7,12.83333333,15,1.9444,0
jEdit,4.3,org.gjt.sp.jedit.gui.LogViewer,18,5,0,16,76,89,5,16,6,0.7899159659999999,348,1.0,2,0.9746268659999999,0.233333333,3,16,17.94444444,2,1.1667,0
jEdit,4.3,org.gjt.sp.jedit.buffer.FoldHandlerProvider,2,1,0,5,2,1,5,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.BeanShellErrorDialog,2,8,0,4,3,1,2,2,2,2.0,13,0.0,0,1.0,0.75,0,0,5.5,0,0.0,0
jEdit,4.3,org.gjt.sp.jedit.ActionSet,19,2,0,17,38,147,10,9,14,0.805555556,193,1.0,1,0.5,0.167464115,1,3,9.052631579,3,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.DockableWindowFactory,10,1,0,13,37,3,9,7,9,0.5555555560000001,222,1.0,1,0.0,0.2625,0,0,21.0,4,1.7,0
jEdit,4.3,org.gjt.sp.jedit.options.ToolBarEditDialog,14,7,0,13,98,51,2,12,4,0.7820512820000001,799,1.0,0,0.980568012,0.214285714,0,0,55.21428571,6,1.7857,0
jEdit,4.3,org.gjt.sp.jedit.bsh.SimpleNode,19,1,38,62,30,147,57,8,18,0.904761905,242,0.428571429,5,0.0,0.268518519,0,0,11.36842105,6,1.5789,0
jEdit,4.3,org.gjt.sp.jedit.gui.IOProgressMonitor,6,5,0,9,29,5,5,6,3,0.666666667,141,1.0,2,0.992401216,0.5,1,7,22.0,1,0.8333,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ParseException,11,4,0,6,23,23,2,4,10,0.533333333,494,0.333333333,1,0.7777777779999999,0.272727273,2,3,43.36363636,14,3.2727,0
jEdit,4.3,org.gjt.sp.jedit.gui.statusbar.StatusWidgetFactory,1,1,0,16,1,0,14,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.InputHandler,16,2,1,27,87,14,12,19,11,0.26666666699999997,718,1.0,1,0.571428571,0.19375,1,5,43.8125,18,5.125,0
jEdit,4.3,org.gjt.sp.jedit.textarea.FirstLine,9,2,0,8,29,0,4,6,3,0.25,708,0.0,0,0.384615385,0.41666666700000005,1,5,77.55555556,9,5.4444,0
jEdit,4.3,org.gjt.sp.jedit.IPropertyManager,1,1,0,10,1,0,10,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,15,6,0,14,47,79,11,11,6,0.8979591840000001,230,1.0,1,0.9789473679999999,0.19166666699999999,0,0,13.86666667,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.buffer.BufferChangeAdapter,8,1,0,2,9,28,0,2,8,2.0,18,0.0,0,0.0,0.791666667,0,0,1.25,1,0.875,0
jEdit,4.3,org.gjt.sp.jedit.gui.DynamicContextMenuService,2,1,0,2,3,1,1,1,2,2.0,5,0.0,0,0.0,0.666666667,0,0,1.5,1,0.5,0
